episode,epsilon,collision_0,collision_1,collision_2,collision_3,reward_0,reward_1,reward_2,reward_3,loss_0,loss_1,loss_2,loss_3
597,0.5497458494385241,0,0,0,0,0,0,0,0,0.035562969744205475,0.0021310742013156414,0.02056553028523922,0.001070317579433322
598,0.5491961035890855,0,1,1,0,0,0,0,0,0.043411388993263245,0.04992423206567764,0.0002881157270167023,0.06522075831890106
599,0.5486469074854965,0,0,0,0,0,0,0,0,0.017522068694233894,0.6742416024208069,0.41069599986076355,0.17901821434497833
600,0.548098260578011,1,0,1,0,0,0,0,0,0.0016221986152231693,0.524113118648529,0.2623275816440582,0.06076860427856445
601,0.547550162317433,0,3,2,1,0,0,0,0,0.0008621108718216419,0.05802639573812485,4.459425926208496,0.4133533537387848
602,0.5470026121551156,0,0,0,0,0,0,0,0,0.2563541531562805,0.8996950387954712,1.5947775840759277,0.006268455646932125
603,0.5464556095429605,0,0,0,0,0,0,0,0,0.00098983955103904,0.06905392557382584,0.22190137207508087,0.005663239862769842
604,0.5459091539334175,0,0,0,0,0,0,0,0,0.12190118432044983,0.017635613679885864,0.7579480409622192,0.006601988337934017
605,0.5453632447794842,0,0,0,0,0,0,0,0,0.30135154724121094,1.4881470203399658,0.008002451620995998,0.15470771491527557
606,0.5448178815347047,0,2,0,2,0,0,0,0,0.06531087309122086,0.17625829577445984,0.08547308295965195,0.029110318049788475
607,0.54427306365317,1,0,1,0,0,0,0,-5.397899329488502,0.7228808999061584,1.4434497356414795,0.016605759039521217,92.4927749633789
608,0.5437287905895168,0,6,1,5,0,0,0,0,0.18295913934707642,0.34704598784446716,1.0149508714675903,3.2545024168939563e-06
609,0.5431850617989273,0,9,1,8,0,0,0,0,0.1530068963766098,0.1307324320077896,0.30632251501083374,0.004964522086083889
610,0.5426418767371284,0,6,4,2,0,0,0,0,0.25415703654289246,0.09129448235034943,4.573501110076904,0.015418597497045994
611,0.5420992348603912,1,2,3,0,0,0,0,0,0.08339125663042068,0.0031756171956658363,0.014247043989598751,0.0010843585478141904
612,0.5415571356255309,0,7,0,7,0,0,0,0,0.5975846648216248,0.34733086824417114,0.27188554406166077,0.030726883560419083
613,0.5410155784899053,10,2,2,10,0,0,0,0,0.09235680848360062,0.29172974824905396,0.05035990849137306,0.008473370224237442
614,0.5404745629114154,4,5,4,5,20,20,0,-20,0.059433404356241226,0.35355621576309204,2.9512877464294434,0.03240262717008591
615,0.539934088348504,2,9,4,7,0,0,0,0,0.08674491941928864,0.8085871338844299,0.04385761916637421,0.017027633264660835
616,0.5393941542601555,0,9,9,0,0,0,0,0,0.055850982666015625,0.44986802339553833,0.1477120965719223,0.0004838511813431978
617,0.5388547601058953,0,12,11,1,20,20,-20,0,0.3547133803367615,0.008245124481618404,0.07573248445987701,0.02083548717200756
618,0.5383159053457894,2,2,0,4,0,0,0,0,1.1631659269332886,0.004280669614672661,0.04643412306904793,0.00042612527613528073
619,0.5377775894404436,0,10,7,3,0,0,0,0,0.8889195919036865,0.17392146587371826,0.014881130307912827,0.0030183298513293266
620,0.5372398118510032,0,0,0,0,0,0,0,0,0.009568714536726475,0.27620768547058105,0.09764336049556732,0.005318114534020424
621,0.5367025720391522,3,2,5,0,0,0,-2.060957694760595,-0.29814337086491394,0.5238873958587646,0.5192288160324097,0.3645632863044739,0.0005900140386074781
622,0.536165869467113,0,12,12,0,0,0,0,-2.5345670934168636,0.020098024979233742,0.71366286277771,0.0016498438781127334,0.06895560026168823
623,0.5356297035976458,0,3,3,0,0,0,0,0,0.005052531603723764,0.0003623078519012779,0.10261315852403641,0.32918766140937805
624,0.5350940738940482,0,15,13,2,0,0,0,0,0.7706349492073059,0.712741494178772,0.49045029282569885,0.012438706122338772
625,0.5345589798201541,0,21,15,6,0,0,0,0,0.022623363882303238,0.02672595903277397,0.8848690390586853,0.002148897387087345
626,0.534024420840334,1,6,4,3,0,0,0,0,0.003976419102400541,0.07837368547916412,0.10245741158723831,0.16692939400672913
627,0.5334903964194936,7,7,4,10,0,0,0,0,0.7613851428031921,0.6871659159660339,0.08748514205217361,0.034929413348436356
628,0.5329569060230741,0,0,0,0,0,0,0,0,0.12055142223834991,0.5039605498313904,0.2821156680583954,0.10497331619262695
629,0.532423949117051,3,0,1,2,0,0,0,-2.5652758685349135,0.9452273845672607,0.027994152158498764,0.24674534797668457,0.023185813799500465
630,0.531891525167934,4,0,2,2,0,0,0,0,0.5664063096046448,0.6188792586326599,0.017095236107707024,0.03784768283367157
631,0.5313596336427661,1,0,0,1,0,0,0,0,0.2688682973384857,0.5386317372322083,0.0772150456905365,0.19984862208366394
632,0.5308282740091232,0,0,0,0,0,0,0,0,96.08578491210938,70.44474792480469,0.10650062561035156,0.03364464268088341
633,0.5302974457351142,3,0,3,0,0,0,0,0,0.13054010272026062,0.420540452003479,0.02459791488945484,0.028068771585822105
634,0.5297671482893791,1,1,1,1,0,0,0,0,0.9184368848800659,0.1667785346508026,0.06948903948068619,0.1906985491514206
635,0.5292373811410898,0,4,2,2,-1.5759866814560297,0,0,0,0.006844143848866224,0.9890950918197632,0.10113265365362167,0.1833002269268036
636,0.5287081437599487,0,2,2,0,-20.272320568187475,0,0,0,1.1128888130187988,0.09580543637275696,0.8378801941871643,0.10253655165433884
637,0.5281794356161887,0,1,0,1,-4.103593369674801,0,0,0,0.01774241216480732,0.03997932747006416,0.5116564035415649,0.000525133335031569
638,0.5276512561805725,13,0,11,2,0,-5.711926700414084,0,0,0.001506124739535153,0.24066834151744843,0.08749733865261078,0.03254730626940727
639,0.5271236049243919,1,0,1,0,-1.044618823411465,-20,-1.5186694217440966,0,0.2455642819404602,0.586933970451355,0.4107028543949127,0.08480200916528702
640,0.5265964813194676,7,0,0,7,-3.4753610965805533,-20,-2.232988167031563,0,0.3241977095603943,1.5531394481658936,0.9863317608833313,0.0014473531628027558
641,0.5260698848381481,9,0,8,1,0,-20,-1.3290236775364517,0,0.6537282466888428,75.97467041015625,1.0379102230072021,0.08035309612751007
642,0.5255438149533099,7,0,0,7,0,-10.097380089723737,0,0,0.9044032096862793,8.156970977783203,0.41614001989364624,0.10068966448307037
643,0.5250182711383566,0,14,12,2,0,0,0,0,0.20585240423679352,0.0738830417394638,0.0889853984117508,0.009211558848619461
644,0.5244932528672183,1,3,2,2,20,20,-20,0,0.4515800476074219,0.15422242879867554,0.23633062839508057,0.06320905685424805
645,0.5239687596143511,8,1,9,0,0,0,0,0,0.016584383323788643,0.4469584822654724,0.014437074773013592,0.04344159737229347
646,0.5234447908547367,2,2,4,0,-1.2307573310647624,-20,0,0,0.0025083229411393404,0.024514300748705864,0.5639504194259644,0.15708646178245544
647,0.522921346063882,9,0,6,3,-2.5258766177743497,-20,-4.735792803854275,0,0.636198878288269,0.22469225525856018,1.2415151596069336,0.028237653896212578
648,0.522398424717818,2,0,0,2,0,0,0,0,0.1569194197654724,2.7559096813201904,0.09655367583036423,0.024238118901848793
649,0.5218760262931003,0,0,0,0,-2.716490684478149,0,0,0,0.6840357184410095,3.395111083984375,1.5560148312943056e-05,0.0011650588130578399
650,0.5213541502668072,0,6,6,0,0,0,0,0,2.409550905227661,0.00950696412473917,73.71553802490234,94.1330337524414
651,0.5208327961165404,0,1,0,1,0,0,0,0,0.22919806838035583,0.2857851982116699,0.002249133540317416,0.002982362639158964
652,0.5203119633204238,1,0,1,0,0,0,0,0,5.264359951019287,0.024319978430867195,0.42459002137184143,0.061858899891376495
653,0.5197916513571034,0,0,0,0,0,0,0,0,0.5693269371986389,0.006423507817089558,0.09730817377567291,8.17689870018512e-05
654,0.5192718597057463,0,2,2,0,0,0,0,0,0.7791807055473328,0.5051003098487854,0.017610862851142883,0.008785083889961243
655,0.5187525878460405,0,0,0,0,0,0,0,0,2.4923691749572754,6.785088539123535,0.11088412255048752,0.02356146089732647
656,0.5182338352581944,1,0,1,0,0,0,0,0,0.6002844572067261,1.7545745372772217,0.1764720231294632,0.39976584911346436
657,0.5177156014229363,6,0,2,4,0,-1.5621620463253083,0,0,0.4275380074977875,1.271831750869751,0.2404756247997284,0.013417929410934448
658,0.5171978858215134,9,0,5,4,0,0,0,0,0.12958534061908722,0.15711593627929688,0.00748525932431221,0.1485094279050827
659,0.5166806879356919,6,0,6,0,0,0,0,0,8.60774040222168,0.39130598306655884,0.00524488091468811,0.001419040490873158
660,0.5161640072477562,6,0,6,0,0,0,0,0,1.4260214567184448,0.0152133759111166,1.5688050985336304,0.00317297107540071
661,0.5156478432405085,2,0,0,2,0,0,0,0,0.2730790376663208,0.06573319435119629,0.674714982509613,0.00282574282027781
662,0.515132195397268,0,0,0,0,0,0,0,0,2.4162023067474365,0.796902596950531,97.26153564453125,0.09386112540960312
663,0.5146170632018707,0,0,0,0,0,0,0,0,87.2326431274414,0.04852314293384552,0.03846271336078644,0.07170309871435165
664,0.5141024461386688,2,5,2,5,0,0,0,0,0.09134174883365631,0.40250253677368164,2.8489737510681152,0.0015582445776090026
665,0.5135883436925301,2,0,2,0,0,0,0,0,0.001818960183300078,1.1403099298477173,0.37736302614212036,0.36053466796875
666,0.5130747553488376,0,0,0,0,0,0,0,0,0.7420948147773743,0.3353961706161499,0.8717647790908813,0.000929226924199611
667,0.5125616805934888,0,0,0,0,0,0,0,0,1.4801119565963745,0.11893439292907715,0.024997582659125328,0.030229656025767326
668,0.5120491189128954,1,0,0,1,0,0,0,0,0.8901716470718384,0.1299336701631546,0.032467663288116455,0.010607585310935974
669,0.5115370697939825,0,0,0,0,0,0,0,0,2.5045642852783203,0.08214454352855682,0.36347997188568115,0.008501468226313591
670,0.5110255327241885,0,0,0,0,0,0,0,0,0.5096648931503296,2.0231173038482666,0.36172306537628174,0.08664461970329285
671,0.5105145071914643,0,0,0,0,0,0,0,0,0.006909308955073357,0.6622298359870911,0.011629047803580761,0.01709325611591339
672,0.5100039926842729,0,0,0,0,0,0,0,0,0.3949894607067108,0.0071971481665968895,0.02191847376525402,0.0012501321034505963
673,0.5094939886915886,0,0,0,0,0,0,0,0,0.04409200698137283,0.4816972315311432,0.04097795858979225,0.2970036566257477
674,0.508984494702897,4,0,3,1,0,0,0,0,0.596659779548645,0.5531677603721619,0.010956290178000927,0.02386021614074707
675,0.508475510208194,8,4,11,1,0,0,0,0,0.13652966916561127,7.1959004402160645,0.07836177200078964,0.010379546321928501
676,0.5079670346979859,0,0,0,0,0,0,0,0,0.34277424216270447,0.3606267273426056,0.35025402903556824,0.013118396513164043
677,0.5074590676632879,1,0,0,1,0,0,0,0,1.3309420347213745,0.17407740652561188,0.09957103431224823,0.0038546992000192404
678,0.5069516085956246,0,0,0,0,0,0,0,0,0.08471396565437317,0.023134581744670868,0.06652013957500458,0.04754610359668732
679,0.506444656987029,4,0,3,1,0,0,0,0,0.33025968074798584,1.497506022453308,0.3880406618118286,0.00356500968337059
680,0.505938212330042,4,0,0,4,0,0,0,0,1.1699683666229248,0.9213492274284363,0.05385803431272507,0.010959094390273094
681,0.505432274117712,4,3,3,4,0,0,0,0,0.6129769682884216,0.6546098589897156,0.6342272758483887,0.03063136711716652
682,0.5049268418435943,1,0,0,1,0,0,0,0,0.5899113416671753,2.3032634258270264,0.18413573503494263,0.01315692812204361
683,0.5044219150017507,1,0,0,1,0,0,0,0,0.612830638885498,0.21644337475299835,0.10096366703510284,0.014490680769085884
684,0.5039174930867489,1,1,1,1,0,0,0,0,0.812868595123291,0.34687912464141846,0.19726495444774628,0.010927880182862282
685,0.5034135755936622,2,0,1,1,0,0,0,0,0.46712833642959595,0.20807808637619019,0.04841991886496544,0.0005161920562386513
686,0.5029101620180685,7,4,4,7,0,0,0,0,0.0641452819108963,0.5212442278862,0.40071505308151245,0.00073381228139624
687,0.5024072518560504,12,0,8,4,0,0,0,0,0.4444652199745178,0.9228584170341492,0.33682146668434143,0.18730983138084412
688,0.5019048446041944,8,0,7,1,20,20,-20,0,0.35275426506996155,70.11589813232422,0.6102192997932434,0.008631967939436436
689,0.5014029397595902,0,3,2,1,0,0,0,0,0.505763053894043,0.44715744256973267,0.2252267599105835,0.0038675067480653524
690,0.5009015368198305,4,0,1,3,0,0,0,0,0.1751406043767929,0.010065223090350628,0.15561451017856598,0.0025400626473128796
691,0.5004006352830107,12,0,8,4,0,0,0,0,0.2477942705154419,0.3898029029369354,0.5806817412376404,0.0041305627673864365
692,0.4999002346477277,17,2,8,11,0,0,0,0,2.2704739570617676,0.22690188884735107,8.083706052275375e-05,0.007060896139591932
693,0.49940033441307996,1,0,1,0,0,0,0,0,0.27316775918006897,2.6585731506347656,1.0696884393692017,0.04784029722213745
694,0.49890093407866687,6,0,5,1,20,20,0,-20,0.7261351943016052,2.5780506134033203,0.0333576574921608,0.030307825654745102
695,0.4984020331445882,0,0,0,0,0,0,0,0,0.07681643962860107,0.01757664605975151,0.0007435369188897312,1.3347597122192383
696,0.4979036311114436,0,0,0,0,0,0,0,0,3.1389544010162354,0.5321254730224609,0.019725730642676353,0.00329666119068861
697,0.4974057274803321,1,0,0,1,20,20,0,-20,0.36442336440086365,0.1375131607055664,0.1130494549870491,0.4069408178329468
698,0.49690832175285177,0,0,0,0,0,0,0,0,1.1834354400634766,0.22263740003108978,0.15109281241893768,0.0697021484375
699,0.4964114134310989,1,0,1,0,0,0,0,0,0.09727515280246735,0.19706423580646515,0.0209547970443964,0.3755739629268646
700,0.4959150020176678,7,0,7,0,0,0,0,0,0.0004352870164439082,0.12239815294742584,0.03266536444425583,0.0180030670017004
701,0.49541908701565013,4,0,3,1,0,0,0,0,1.161749005317688,0.06924803555011749,0.06083226576447487,0.028894595801830292
702,0.49492366792863446,0,0,0,0,0,0,0,0,0.084800586104393,1.6814296245574951,0.0005113877123221755,0.028480149805545807
703,0.4944287442607058,5,0,5,0,0,0,0,0,0.12044946104288101,0.7077423930168152,92.75227355957031,0.13011373579502106
704,0.4939343155164451,1,0,1,0,0,0,0,0,0.05309518799185753,0.6884392499923706,0.1773466318845749,0.22953011095523834
705,0.4934403812009287,7,0,7,0,0,0,0,0,1.0255190134048462,1.4095335006713867,0.1387159824371338,0.01839963160455227
706,0.4929469408197278,2,5,0,7,0,0,0,0,2.0548794269561768,13.686293601989746,0.10347921401262283,0.1409793347120285
707,0.49245399387890804,5,0,4,1,0,0,0,0,0.13159866631031036,90.05245971679688,0.1533430516719818,0.013109919615089893
708,0.4919615398850291,8,0,7,1,0,0,0,0,0.011274232529103756,0.40649235248565674,0.58775794506073,3.6654691939475015e-05
709,0.4914695783451441,4,1,4,1,0,0,0,0,0.7821640372276306,0.0001959982910193503,0.010981275700032711,0.008058029226958752
710,0.4909781087667989,0,1,0,1,0,0,0,0,0.3517524302005768,0.020421361550688744,0.005625557154417038,0.3211725056171417
711,0.4904871306580321,8,4,9,3,20,20,-20,0,0.015442668460309505,0.8800617456436157,0.0635337308049202,0.08282703161239624
712,0.4899966435273741,0,3,0,3,0,0,0,0,0.7071359753608704,0.05722741782665253,0.2140381783246994,0.011138259433209896
713,0.4895066468838467,1,0,0,1,20,20,0,-20,0.20406323671340942,0.4363667666912079,0.22551918029785156,0.04405232518911362
714,0.48901714023696286,0,0,0,0,0,0,0,0,0.18271039426326752,0.036343418061733246,0.430570513010025,0.00021128210937604308
715,0.4885281230967259,11,1,5,7,0,0,0,0,0.008705043233931065,0.07494915276765823,7.524336979258806e-05,0.005519405007362366
716,0.48803959497362914,13,0,4,9,0,0,0,0,0.5846099257469177,0.7744622826576233,0.0009464561589993536,0.036962904036045074
717,0.4875515553786555,6,3,3,6,0,0,0,0,0.119521863758564,0.6720476150512695,0.6379526853561401,102.65164184570312
718,0.48706400382327686,0,0,0,0,0,0,0,0,0.04167107492685318,0.005600393749773502,1.1936973333358765,0.2070528119802475
719,0.4865769398194536,0,1,0,1,0,0,0,0,0.15074056386947632,0.003029546234756708,0.007799030281603336,0.07977292686700821
720,0.48609036287963414,0,10,0,10,0,0,0,0,0.39266374707221985,0.10032304376363754,0.14441421627998352,0.0050991009920835495
721,0.48560427251675453,0,0,0,0,0,0,0,0,0.475686252117157,0.7214747667312622,1.5023951530456543,0.0015393755165860057
722,0.48511866824423777,5,0,2,3,0,0,0,0,0.01075046043843031,0.048281438648700714,0.05893702059984207,0.03764474391937256
723,0.4846335495759935,9,0,8,1,0,0,0,0,0.5759432315826416,0.19838137924671173,0.006554228253662586,95.80191802978516
724,0.4841489160264175,1,2,3,0,0,0,0,-2.726311178134695,0.361425518989563,0.6039223670959473,0.1104559376835823,0.00023759873874951154
725,0.4836647671103911,4,1,4,1,0,0,0,0,0.2342340499162674,88.51924133300781,0.06354370713233948,0.021628446877002716
726,0.4831811023432807,3,0,1,2,0,0,0,0,0.07074980437755585,0.0013416633009910583,0.02293642796576023,0.006028477102518082
727,0.4826979212409374,6,0,2,4,0,0,0,0,0.6298919320106506,0.5231007933616638,0.7561556696891785,0.16986778378486633
728,0.48221522331969646,8,0,8,0,0,0,0,0,0.7777590751647949,0.3528018593788147,0.1151551753282547,0.04348321259021759
729,0.48173300809637676,4,0,2,2,0,0,0,0,0.4291021227836609,0.0999777764081955,0.12115649878978729,0.590246319770813
730,0.48125127508828036,8,0,1,7,0,0,0,0,0.10984866321086884,0.05085545778274536,0.007567329797893763,0.02272002212703228
731,0.48077002381319206,0,0,0,0,0,0,0,0,0.3809698522090912,0.9121068120002747,0.008335558697581291,0.0143666323274374
732,0.48028925378937887,0,0,0,0,0,0,0,0,0.011171182617545128,0.5698062777519226,0.012088964693248272,0.04959019273519516
733,0.47980896453558947,0,1,1,0,0,0,-3.280898941270041,-2.604778555163937,0.0057382602244615555,0.6950273513793945,98.1932601928711,0.04645295441150665
734,0.4793291555710539,0,0,0,0,0,-2.044126724164266,-5.6668437889257195,0,0.3318861126899719,0.06376663595438004,0.09862207621335983,0.0524761825799942
735,0.47884982641548285,9,5,14,0,0,0,0,0,0.2921316623687744,0.05114750564098358,0.05253482982516289,0.06189233809709549
736,0.47837097658906735,4,0,3,1,-1.7557503714827738,0,-0.6932639577601174,0,0.000613069802056998,0.5684983134269714,0.020779365673661232,0.08667401224374771
737,0.47789260561247826,1,0,1,0,0,0,0,0,0.09760082513093948,0.5240862369537354,0.019511409103870392,0.03360758349299431
738,0.4774147130068658,8,0,8,0,0,0,0,0,1.00182044506073,0.5304780006408691,1.6923631429672241,0.045302651822566986
739,0.4769372982938589,6,0,6,0,0,0,0,0,92.15746307373047,0.2628428041934967,0.05864917114377022,0.00027686008252203465
740,0.47646036099556505,0,0,0,0,0,0,0,-2.8692241975787685,0.013911856338381767,0.04401754215359688,1.572716236114502,0.45628756284713745
741,0.47598390063456947,3,0,2,1,0,0,0,0,0.016267575323581696,0.26320570707321167,113.4540023803711,0.04885568097233772
742,0.4755079167339349,4,0,2,2,0,0,-0.698633950642813,0,0.14832580089569092,0.8599869608879089,0.12127534300088882,0.14351299405097961
743,0.47503240881720094,4,0,2,2,0,0,0,0,0.037432488054037094,75.54364013671875,0.1298999935388565,0.0323505625128746
744,0.47455737640838375,4,0,0,4,0,0,0,0,0.3995276391506195,77.45372009277344,2.7047171592712402,0.03791554272174835
745,0.47408281903197536,6,0,0,6,0,0,0,0,0.7872158288955688,0.03644347935914993,0.9454063177108765,0.13449646532535553
746,0.47360873621294336,5,0,2,3,0,0,0,0,0.14236412942409515,0.10103778541088104,1.5196471214294434,0.6524330973625183
747,0.4731351274767304,8,0,6,2,0,0,0,0,0.004609851632267237,0.01771092228591442,0.24038897454738617,0.10180135816335678
748,0.4726619923492537,7,0,3,4,0,0,-0.015261337987308998,0,0.008389762602746487,0.6519113183021545,0.0014591141371056437,0.19608686864376068
749,0.47218933035690447,7,3,2,8,0,0,0,0,75.02896881103516,0.2421058565378189,0.002135638613253832,0.003618162125349045
750,0.47171714102654755,4,0,0,4,0,0,0,0,0.7561267018318176,0.286302387714386,0.0023054429329931736,0.011776493862271309
751,0.471245423885521,0,0,0,0,0,0,-3.2987570131798747,0,0.1934662163257599,0.20319049060344696,0.9395540952682495,0.027635017409920692
752,0.47077417846163544,11,0,2,9,0,0,0,0,1.672619104385376,0.2628672420978546,0.20053760707378387,0.07237476855516434
753,0.4703034042831738,4,0,4,0,0,0,0,0,0.061134252697229385,0.8115759491920471,0.21926088631153107,0.008774406276643276
754,0.46983310087889063,1,0,0,1,0,0,0,0,0.10397502779960632,1.1388072967529297,0.013364873826503754,0.007863217033445835
755,0.46936326777801174,5,0,1,4,0,0,0,0,2.0488686561584473,0.0157085582613945,1.6936545372009277,0.5714635848999023
756,0.4688939045102337,6,2,5,3,20,20,0,-20,0.26504072546958923,0.8563753366470337,0.21199336647987366,0.006299472413957119
757,0.4684250106057235,3,0,2,1,0,0,0,0,0.1018025353550911,82.80887603759766,0.10674335062503815,0.02274099551141262
758,0.46795658559511777,9,1,9,1,0,0,0,0,0.05080127716064453,0.6165512204170227,0.10103829950094223,0.09400895237922668
759,0.46748862900952265,5,0,3,2,0,0,0,0,0.07042194157838821,0.6763999462127686,0.7264885306358337,0.12545055150985718
760,0.4670211403805131,0,2,0,2,0,0,0,0,0.24922050535678864,0.5649946928024292,0.0005162580637261271,0.3637603223323822
761,0.4665541192401326,1,2,2,1,0,0,0,0,0.7722381949424744,0.028521254658699036,0.20655937492847443,0.0026573564391583204
762,0.4660875651208925,0,0,0,0,0,0,0,0,1.5569164752960205,0.4946248531341553,0.08561152219772339,0.018179289996623993
763,0.4656214775557716,0,0,0,0,0,0,0,0,0.8106534481048584,0.01703045703470707,0.0012757761869579554,0.001389626762829721
764,0.46515585607821586,0,0,0,0,0,0,0,0,0.2214689701795578,0.14702624082565308,0.20857736468315125,0.0014651903184130788
765,0.46469070022213765,0,0,0,0,0,0,0,0,83.03004455566406,0.00121366698294878,0.5839898586273193,0.00011301045014988631
766,0.4642260095219155,2,0,2,0,0,0,0,0,0.007945078425109386,0.23152153193950653,0.056071918457746506,0.05776990205049515
767,0.4637617835123936,0,0,0,0,0,0,0,0,0.31351715326309204,86.96149444580078,0.08748111873865128,0.04285705089569092
768,0.46329802172888124,0,4,0,4,-2.022996664350552,0,0,0,0.01595502719283104,0.006016654893755913,0.02301853895187378,0.040200088173151016
769,0.46283472370715234,2,0,2,0,20,20,-20,0,0.08045592904090881,0.6985906362533569,0.16357474029064178,0.00711424695327878
770,0.46237188898344517,2,0,2,0,0,0,0,0,0.14939211308956146,0.026657715439796448,0.04985516145825386,0.04167642816901207
771,0.4619095170944617,1,1,1,1,0,0,0,0,0.06052834168076515,2.4034318923950195,0.045628949999809265,0.03736254200339317
772,0.46144760757736725,4,3,7,0,0,0,0,0,0.5736656785011292,0.0015229745768010616,0.007639169692993164,0.00027126335771754384
773,0.46098615996978987,2,3,4,1,0,0,0,0,0.04159946367144585,0.007673048414289951,0.37511253356933594,0.010570636950433254
774,0.46052517380982005,6,1,7,0,0,0,0,0,1.1797595024108887,0.04520879313349724,0.0001081190348486416,0.036874428391456604
775,0.4600646486360102,0,0,0,0,0,0,0,0,0.19579537212848663,0.26571574807167053,0.1383180022239685,0.005816210526973009
776,0.4596045839873742,0,3,3,0,0,0,0,0,0.2944754660129547,0.5691556930541992,0.18643714487552643,0.03741361200809479
777,0.45914497940338683,0,9,2,7,0,0,0,0,0.38549330830574036,0.008680147118866444,0.08214669674634933,0.08967404067516327
778,0.4586858344239834,2,13,2,13,0,0,0,0,0.03485684096813202,0.1307276040315628,0.2838592827320099,0.004469102714210749
779,0.45822714858955943,3,3,4,2,0,0,0,0,1.0035030841827393,0.17832307517528534,0.06686409562826157,0.007519847713410854
780,0.45776892144096987,15,0,8,7,20,20,-20,0,0.6119694113731384,0.22790421545505524,1.0494807958602905,0.04377896711230278
781,0.4573111525195289,3,1,3,1,0,0,0,0,0.05871855095028877,93.04593658447266,0.2695772051811218,0.001888914150185883
782,0.4568538413670094,0,9,8,1,20,20,-20,0,0.22039762139320374,0.07850883901119232,0.073623426258564,0.07215677946805954
783,0.4563969875256424,1,1,1,1,0,0,0,0,0.029754651710391045,0.540001630783081,0.06927608698606491,0.00019158574286848307
784,0.45594059053811675,2,17,6,13,40,40,-20,-20,0.16199178993701935,0.279474139213562,0.24540895223617554,0.0005366518744267523
785,0.45548464994757865,0,4,1,3,0,0,0,-2.3693598376713134,3.1257147789001465,0.04410121589899063,3.1983639928512275e-05,0.10143449157476425
786,0.45502916529763104,4,0,1,3,0,-0.080965958030772,0,0,0.20771196484565735,0.009791744872927666,0.05749010667204857,0.036644406616687775
787,0.45457413613233344,0,0,0,0,0,0,0,0,0.1874581128358841,0.30122068524360657,0.05952327698469162,0.0024019605480134487
788,0.4541195619962011,4,1,1,4,0,0,0,0,0.005057006608694792,0.5901076793670654,0.00607127882540226,0.0029031482990831137
789,0.4536654424342049,2,0,2,0,0,0,0,0,0.10716217011213303,0.0006965367938391864,0.09827263653278351,0.8737486004829407
790,0.45321177699177073,7,0,7,0,0,0,0,0,0.7504221796989441,0.5988415479660034,0.0021103478502482176,2.7770302295684814
791,0.452758565214779,1,3,3,1,20,20,-20,0,0.12666603922843933,0.07896214723587036,0.6920695900917053,0.17352783679962158
792,0.4523058066495642,3,0,0,3,0,0,0,0,0.28647488355636597,0.1510435938835144,0.0012675132602453232,0.7190017700195312
793,0.45185350084291465,8,0,0,8,0,0,0,0,0.005907231941819191,0.14432761073112488,0.2290210723876953,0.6412469744682312
794,0.4514016473420717,6,2,8,0,0,0,0,0,0.05246594175696373,0.0011704034404829144,0.8199692368507385,1.2866004705429077
795,0.45095024569472963,1,1,0,2,0,0,0,0,1.7094486951828003,0.38788798451423645,0.16332325339317322,0.22973376512527466
796,0.4504992954490349,7,0,7,0,0,0,0,0,0.5208601355552673,0.007484259083867073,0.2383519411087036,78.13924407958984
797,0.45004879615358584,8,0,8,0,0,0,0,0,0.1335815191268921,0.6145952939987183,0.06819082796573639,87.89545440673828
798,0.44959874735743227,5,0,5,0,20,20,-20,0,0.08751863986253738,0.35408321022987366,0.012884719297289848,0.07914750277996063
799,0.4491491486100748,6,0,2,4,0,0,0,0,0.39640161395072937,0.3600519597530365,0.03338387608528137,0.28552690148353577
800,0.44869999946146477,0,0,0,0,0,0,0,0,0.20116393268108368,0.3950134217739105,0.00025184688274748623,0.23592673242092133
801,0.4482512994620033,11,0,8,3,0,0,0,0,0.03761352598667145,0.04299551248550415,0.09705888479948044,0.05950026586651802
802,0.4478030481625413,0,0,0,0,0,0,0,0,1.2510353326797485,0.4447360932826996,0.24590954184532166,0.11252649873495102
803,0.44735524511437874,0,0,0,0,0,0,0,0,0.08004312217235565,0.004139711614698172,0.020329542458057404,2.8486430892371573e-05
804,0.4469078898692644,2,5,3,4,0,0,0,0,2.989715099334717,0.7851475477218628,0.19704250991344452,0.05320984870195389
805,0.4464609819793951,0,0,0,0,0,0,0,0,0.6493958234786987,0.9651414752006531,4.877452738583088e-05,0.057554807513952255
806,0.44601452099741573,3,3,3,3,0,0,0,0,0.007210260722786188,0.2159130573272705,0.06971801817417145,0.03178124874830246
807,0.4455685064764183,2,0,1,1,0,0,0,0,2.2022340297698975,0.09354890882968903,0.12552237510681152,0.04689258337020874
808,0.4451229379699419,1,0,1,0,0,0,0,0,0.00873425230383873,1.64922034740448,0.05205639824271202,0.3496811091899872
809,0.44467781503197196,1,0,1,0,0,0,0,0,0.01769975572824478,359.11468505859375,0.03929171711206436,0.0034895313438028097
810,0.44423313721693997,15,0,12,3,0,0,0,0,0.14458641409873962,92.9251937866211,0.012076908722519875,0.011545299552381039
811,0.44378890407972305,3,4,7,0,0,0,0,0,0.03234657272696495,0.5187753438949585,0.01132130529731512,0.012487185187637806
812,0.44334511517564335,3,0,2,1,0,0,0,0,0.4972454309463501,0.7386761903762817,0.06175661459565163,0.023462945595383644
